Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Total,Urban,4229.0,2046.0,2183.0,552.0,227.0,325.0,1182.0,550.0,632.0,326.0,122.0,204.0,381.0,135.0,246.0,522.0,218.0,304.0,1266.0,794.0,472.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Rural,Total,2709.0,1166.0,1543.0,456.0,186.0,270.0,1005.0,468.0,537.0,181.0,60.0,121.0,266.0,89.0,177.0,456.0,158.0,298.0,345.0,205.0,140.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Rural,Rural,1030.0,367.0,663.0,114.0,52.0,62.0,388.0,170.0,218.0,86.0,20.0,66.0,113.0,23.0,90.0,267.0,62.0,205.0,62.0,40.0,22.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Rural,Urban,1679.0,799.0,880.0,342.0,134.0,208.0,617.0,298.0,319.0,95.0,40.0,55.0,153.0,66.0,87.0,189.0,96.0,93.0,283.0,165.0,118.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Urban,Total,2340.0,961.0,1379.0,297.0,118.0,179.0,667.0,293.0,374.0,262.0,92.0,170.0,269.0,80.0,189.0,425.0,154.0,271.0,420.0,224.0,196.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Urban,Rural,525.0,212.0,313.0,95.0,31.0,64.0,131.0,56.0,75.0,34.0,11.0,23.0,55.0,16.0,39.0,108.0,41.0,67.0,102.0,57.0,45.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Haryana,Urban,Urban,1815.0,749.0,1066.0,202.0,87.0,115.0,536.0,237.0,299.0,228.0,81.0,147.0,214.0,64.0,150.0,317.0,113.0,204.0,318.0,167.0,151.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Total,Total,5269.0,2316.0,2953.0,388.0,199.0,189.0,1629.0,933.0,696.0,669.0,242.0,427.0,752.0,220.0,532.0,1116.0,358.0,758.0,715.0,364.0,351.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Total,Rural,1183.0,764.0,419.0,122.0,71.0,51.0,634.0,538.0,96.0,83.0,27.0,56.0,104.0,29.0,75.0,150.0,44.0,106.0,90.0,55.0,35.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Total,Urban,4086.0,1552.0,2534.0,266.0,128.0,138.0,995.0,395.0,600.0,586.0,215.0,371.0,648.0,191.0,457.0,966.0,314.0,652.0,625.0,309.0,316.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Rural,Total,450.0,181.0,269.0,74.0,40.0,34.0,91.0,46.0,45.0,58.0,13.0,45.0,82.0,22.0,60.0,88.0,24.0,64.0,57.0,36.0,21.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Rural,Rural,134.0,59.0,75.0,42.0,29.0,13.0,14.0,4.0,10.0,21.0,3.0,18.0,23.0,7.0,16.0,20.0,6.0,14.0,14.0,10.0,4.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Rural,Urban,316.0,122.0,194.0,32.0,11.0,21.0,77.0,42.0,35.0,37.0,10.0,27.0,59.0,15.0,44.0,68.0,18.0,50.0,43.0,26.0,17.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Urban,Total,4550.0,1999.0,2551.0,309.0,158.0,151.0,1518.0,881.0,637.0,596.0,222.0,374.0,653.0,190.0,463.0,1012.0,328.0,684.0,462.0,220.0,242.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Urban,Rural,1022.0,687.0,335.0,79.0,42.0,37.0,619.0,534.0,85.0,62.0,24.0,38.0,81.0,22.0,59.0,129.0,38.0,91.0,52.0,27.0,25.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),NCT of Delhi,Urban,Urban,3528.0,1312.0,2216.0,230.0,116.0,114.0,899.0,347.0,552.0,534.0,198.0,336.0,572.0,168.0,404.0,883.0,290.0,593.0,410.0,193.0,217.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Total,Total,6079.0,3190.0,2889.0,1069.0,544.0,525.0,2097.0,994.0,1103.0,338.0,139.0,199.0,407.0,199.0,208.0,417.0,187.0,230.0,1751.0,1127.0,624.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Total,Rural,1446.0,709.0,737.0,265.0,136.0,129.0,523.0,261.0,262.0,124.0,47.0,77.0,150.0,74.0,76.0,134.0,46.0,88.0,250.0,145.0,105.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Total,Urban,4633.0,2481.0,2152.0,804.0,408.0,396.0,1574.0,733.0,841.0,214.0,92.0,122.0,257.0,125.0,132.0,283.0,141.0,142.0,1501.0,982.0,519.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Rural,Total,2181.0,982.0,1199.0,479.0,205.0,274.0,809.0,365.0,444.0,155.0,65.0,90.0,160.0,75.0,85.0,198.0,90.0,108.0,380.0,182.0,198.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Rural,Rural,538.0,219.0,319.0,136.0,62.0,74.0,178.0,84.0,94.0,54.0,20.0,34.0,61.0,25.0,36.0,64.0,16.0,48.0,45.0,12.0,33.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Rural,Urban,1643.0,763.0,880.0,343.0,143.0,200.0,631.0,281.0,350.0,101.0,45.0,56.0,99.0,50.0,49.0,134.0,74.0,60.0,335.0,170.0,165.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Urban,Total,2885.0,1470.0,1415.0,573.0,330.0,243.0,1247.0,609.0,638.0,169.0,67.0,102.0,232.0,117.0,115.0,197.0,81.0,116.0,467.0,266.0,201.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Urban,Rural,767.0,400.0,367.0,125.0,73.0,52.0,341.0,175.0,166.0,67.0,26.0,41.0,87.0,47.0,40.0,65.0,27.0,38.0,82.0,52.0,30.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Rajasthan,Urban,Urban,2118.0,1070.0,1048.0,448.0,257.0,191.0,906.0,434.0,472.0,102.0,41.0,61.0,145.0,70.0,75.0,132.0,54.0,78.0,385.0,214.0,171.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Total,Total,20190.0,11520.0,8670.0,2879.0,1583.0,1296.0,6085.0,3194.0,2891.0,1991.0,1011.0,980.0,2065.0,992.0,1073.0,1765.0,878.0,887.0,5405.0,3862.0,1543.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Total,Rural,4414.0,2386.0,2028.0,1044.0,602.0,442.0,1566.0,838.0,728.0,420.0,211.0,209.0,400.0,150.0,250.0,367.0,159.0,208.0,617.0,426.0,191.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Total,Urban,15776.0,9134.0,6642.0,1835.0,981.0,854.0,4519.0,2356.0,2163.0,1571.0,800.0,771.0,1665.0,842.0,823.0,1398.0,719.0,679.0,4788.0,3436.0,1352.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Rural,Total,9205.0,5026.0,4179.0,1848.0,1027.0,821.0,3191.0,1698.0,1493.0,1150.0,609.0,541.0,1143.0,616.0,527.0,832.0,450.0,382.0,1041.0,626.0,415.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Rural,Rural,2369.0,1278.0,1091.0,676.0,397.0,279.0,931.0,520.0,411.0,225.0,111.0,114.0,204.0,79.0,125.0,194.0,81.0,113.0,139.0,90.0,49.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Rural,Urban,6836.0,3748.0,3088.0,1172.0,630.0,542.0,2260.0,1178.0,1082.0,925.0,498.0,427.0,939.0,537.0,402.0,638.0,369.0,269.0,902.0,536.0,366.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Urban,Total,7975.0,4358.0,3617.0,960.0,520.0,440.0,2706.0,1398.0,1308.0,784.0,374.0,410.0,864.0,353.0,511.0,855.0,383.0,472.0,1806.0,1330.0,476.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Urban,Rural,1623.0,816.0,807.0,346.0,193.0,153.0,608.0,304.0,304.0,179.0,94.0,85.0,189.0,70.0,119.0,164.0,74.0,90.0,137.0,81.0,56.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Uttar Pradesh,Urban,Urban,6352.0,3542.0,2810.0,614.0,327.0,287.0,2098.0,1094.0,1004.0,605.0,280.0,325.0,675.0,283.0,392.0,691.0,309.0,382.0,1669.0,1249.0,420.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Total,Total,13200.0,6998.0,6202.0,1659.0,983.0,676.0,3670.0,1965.0,1705.0,1935.0,876.0,1059.0,2277.0,954.0,1323.0,1253.0,632.0,621.0,2406.0,1588.0,818.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Total,Rural,3955.0,1661.0,2294.0,676.0,426.0,250.0,1160.0,620.0,540.0,560.0,121.0,439.0,702.0,103.0,599.0,320.0,58.0,262.0,537.0,333.0,204.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Total,Urban,9245.0,5337.0,3908.0,983.0,557.0,426.0,2510.0,1345.0,1165.0,1375.0,755.0,620.0,1575.0,851.0,724.0,933.0,574.0,359.0,1869.0,1255.0,614.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Rural,Total,8860.0,4662.0,4198.0,1288.0,791.0,497.0,2725.0,1486.0,1239.0,1469.0,692.0,777.0,1692.0,727.0,965.0,927.0,491.0,436.0,759.0,475.0,284.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Rural,Rural,2864.0,1214.0,1650.0,558.0,359.0,199.0,892.0,485.0,407.0,410.0,91.0,319.0,525.0,78.0,447.0,246.0,45.0,201.0,233.0,156.0,77.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Rural,Urban,5996.0,3448.0,2548.0,730.0,432.0,298.0,1833.0,1001.0,832.0,1059.0,601.0,458.0,1167.0,649.0,518.0,681.0,446.0,235.0,526.0,319.0,207.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Urban,Total,2672.0,1239.0,1433.0,312.0,164.0,148.0,793.0,398.0,395.0,383.0,144.0,239.0,499.0,190.0,309.0,273.0,115.0,158.0,412.0,228.0,184.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Urban,Rural,732.0,252.0,480.0,95.0,56.0,39.0,240.0,123.0,117.0,122.0,21.0,101.0,148.0,19.0,129.0,57.0,10.0,47.0,70.0,23.0,47.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Bihar,Urban,Urban,1940.0,987.0,953.0,217.0,108.0,109.0,553.0,275.0,278.0,261.0,123.0,138.0,351.0,171.0,180.0,216.0,105.0,111.0,342.0,205.0,137.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Total,Total,109.0,52.0,57.0,9.0,5.0,4.0,46.0,25.0,21.0,11.0,6.0,5.0,13.0,4.0,9.0,12.0,6.0,6.0,18.0,6.0,12.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Total,Rural,31.0,11.0,20.0,1.0,0.0,1.0,15.0,8.0,7.0,1.0,0.0,1.0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Total,Urban,78.0,41.0,37.0,8.0,5.0,3.0,31.0,17.0,14.0,10.0,6.0,4.0,8.0,3.0,5.0,7.0,5.0,2.0,14.0,5.0,9.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Rural,Total,37.0,15.0,22.0,2.0,0.0,2.0,16.0,10.0,6.0,6.0,3.0,3.0,7.0,1.0,6.0,5.0,1.0,4.0,1.0,0.0,1.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Rural,Rural,15.0,3.0,12.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Rural,Urban,22.0,12.0,10.0,1.0,0.0,1.0,10.0,7.0,3.0,6.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Urban,Total,60.0,31.0,29.0,7.0,5.0,2.0,29.0,15.0,14.0,5.0,3.0,2.0,4.0,2.0,2.0,6.0,4.0,2.0,9.0,2.0,7.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Urban,Rural,14.0,7.0,7.0,0.0,0.0,0.0,8.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Sikkim,Urban,Urban,46.0,24.0,22.0,7.0,5.0,2.0,21.0,10.0,11.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,6.0,1.0,5.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Total,Total,105.0,56.0,49.0,16.0,10.0,6.0,57.0,29.0,28.0,6.0,3.0,3.0,4.0,2.0,2.0,5.0,2.0,3.0,17.0,10.0,7.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Total,Rural,32.0,11.0,21.0,1.0,1.0,0.0,21.0,6.0,15.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,4.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Total,Urban,73.0,45.0,28.0,15.0,9.0,6.0,36.0,23.0,13.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,11.0,8.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Rural,Total,38.0,20.0,18.0,6.0,3.0,3.0,17.0,9.0,8.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Rural,Rural,6.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Rural,Urban,32.0,17.0,15.0,5.0,2.0,3.0,14.0,7.0,7.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Urban,Total,56.0,31.0,25.0,10.0,7.0,3.0,40.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Urban,Rural,19.0,5.0,14.0,0.0,0.0,0.0,18.0,4.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Arunachal Pradesh,Urban,Urban,37.0,26.0,11.0,10.0,7.0,3.0,22.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Total,Total,97.0,42.0,55.0,14.0,6.0,8.0,40.0,17.0,23.0,4.0,1.0,3.0,4.0,0.0,4.0,6.0,3.0,3.0,29.0,15.0,14.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Total,Rural,37.0,14.0,23.0,5.0,0.0,5.0,25.0,11.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Total,Urban,60.0,28.0,32.0,9.0,6.0,3.0,15.0,6.0,9.0,4.0,1.0,3.0,2.0,0.0,2.0,6.0,3.0,3.0,24.0,12.0,12.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Rural,Total,25.0,6.0,19.0,4.0,0.0,4.0,7.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,3.0,8.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Rural,Rural,10.0,1.0,9.0,4.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Rural,Urban,15.0,5.0,10.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Urban,Total,55.0,24.0,31.0,9.0,5.0,4.0,32.0,15.0,17.0,2.0,0.0,2.0,2.0,0.0,2.0,5.0,2.0,3.0,5.0,2.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Urban,Rural,22.0,10.0,12.0,1.0,0.0,1.0,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Nagaland,Urban,Urban,33.0,14.0,19.0,8.0,5.0,3.0,11.0,5.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,5.0,2.0,3.0,5.0,2.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Total,Total,227.0,114.0,113.0,41.0,16.0,25.0,52.0,25.0,27.0,14.0,5.0,9.0,5.0,2.0,3.0,5.0,1.0,4.0,110.0,65.0,45.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Total,Rural,78.0,29.0,49.0,29.0,8.0,21.0,18.0,6.0,12.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,22.0,12.0,10.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Total,Urban,149.0,85.0,64.0,12.0,8.0,4.0,34.0,19.0,15.0,10.0,4.0,6.0,1.0,0.0,1.0,4.0,1.0,3.0,88.0,53.0,35.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Rural,Total,110.0,38.0,72.0,29.0,11.0,18.0,17.0,7.0,10.0,10.0,4.0,6.0,4.0,2.0,2.0,3.0,0.0,3.0,47.0,14.0,33.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Rural,Rural,40.0,12.0,28.0,20.0,5.0,15.0,9.0,2.0,7.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Rural,Urban,70.0,26.0,44.0,9.0,6.0,3.0,8.0,5.0,3.0,9.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,41.0,11.0,30.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Urban,Total,68.0,31.0,37.0,12.0,5.0,7.0,31.0,16.0,15.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,18.0,8.0,10.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Urban,Rural,28.0,8.0,20.0,9.0,3.0,6.0,7.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,7.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Manipur,Urban,Urban,40.0,23.0,17.0,3.0,2.0,1.0,24.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,7.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Total,Total,57.0,22.0,35.0,8.0,2.0,6.0,17.0,8.0,9.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,0.0,3.0,21.0,9.0,12.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Total,Rural,26.0,9.0,17.0,6.0,2.0,4.0,11.0,4.0,7.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Total,Urban,31.0,13.0,18.0,2.0,0.0,2.0,6.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,17.0,7.0,10.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Rural,Total,23.0,8.0,15.0,5.0,2.0,3.0,8.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,2.0,5.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Rural,Rural,12.0,3.0,9.0,5.0,2.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Rural,Urban,11.0,5.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,5.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Urban,Total,30.0,11.0,19.0,3.0,0.0,3.0,9.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,10.0,4.0,6.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Urban,Rural,13.0,5.0,8.0,1.0,0.0,1.0,6.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Mizoram,Urban,Urban,17.0,6.0,11.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,7.0,3.0,4.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Total,Total,173.0,84.0,89.0,10.0,6.0,4.0,120.0,48.0,72.0,12.0,4.0,8.0,3.0,2.0,1.0,1.0,0.0,1.0,27.0,24.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Total,Rural,106.0,43.0,63.0,3.0,3.0,0.0,95.0,37.0,58.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Total,Urban,67.0,41.0,26.0,7.0,3.0,4.0,25.0,11.0,14.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,25.0,22.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Rural,Total,121.0,52.0,69.0,6.0,4.0,2.0,101.0,40.0,61.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Rural,Rural,95.0,37.0,58.0,2.0,2.0,0.0,91.0,35.0,56.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Rural,Urban,26.0,15.0,11.0,4.0,2.0,2.0,10.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Urban,Total,28.0,12.0,16.0,2.0,2.0,0.0,16.0,6.0,10.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Urban,Rural,6.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Tripura,Urban,Urban,22.0,10.0,12.0,1.0,1.0,0.0,15.0,6.0,9.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Total,Total,139.0,62.0,77.0,18.0,7.0,11.0,65.0,29.0,36.0,10.0,4.0,6.0,9.0,3.0,6.0,10.0,2.0,8.0,27.0,17.0,10.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Total,Rural,30.0,10.0,20.0,2.0,0.0,2.0,21.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,1.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Total,Urban,109.0,52.0,57.0,16.0,7.0,9.0,44.0,21.0,23.0,9.0,4.0,5.0,9.0,3.0,6.0,7.0,2.0,5.0,24.0,15.0,9.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Rural,Total,40.0,16.0,24.0,5.0,1.0,4.0,12.0,5.0,7.0,5.0,2.0,3.0,6.0,3.0,3.0,3.0,1.0,2.0,9.0,4.0,5.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Rural,Rural,5.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Rural,Urban,35.0,16.0,19.0,3.0,1.0,2.0,11.0,5.0,6.0,4.0,2.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,9.0,4.0,5.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Urban,Total,81.0,31.0,50.0,12.0,5.0,7.0,50.0,21.0,29.0,5.0,2.0,3.0,3.0,0.0,3.0,5.0,0.0,5.0,6.0,3.0,3.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Urban,Rural,24.0,9.0,15.0,0.0,0.0,0.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0
D0302,1.0,0.0,State - JAMMU & KASHMIR (01),Meghalaya,Urban,Urban,57.0,22.0,35.0,12.0,5.0,7.0,30.0,13.0,17.0,5.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,2.0,2.0
